time,n
0.3766207695007324,919000
0.3770170211791992,920000
0.37625980377197266,921000
0.38211584091186523,922000
0.3769667148590088,923000
0.40355706214904785,924000
0.38926196098327637,925000
0.3765981197357178,926000
0.393690824508667,927000
0.3810722827911377,928000
0.3779597282409668,929000
0.3799934387207031,930000
0.38445568084716797,931000
0.3815135955810547,932000
0.4312441349029541,933000
0.37986040115356445,934000
0.38239622116088867,935000
0.3807051181793213,936000
0.3949007987976074,937000
0.38409924507141113,938000
0.3820524215698242,939000
0.39441585540771484,940000
0.38404154777526855,941000
0.3831033706665039,942000
0.4028477668762207,943000
0.384979248046875,944000
0.38672947883605957,945000
0.4033548831939697,946000
0.3859379291534424,947000
0.39439940452575684,948000
0.38729000091552734,949000
0.4598515033721924,950000
0.3904438018798828,951000
0.38910627365112305,952000
0.44775915145874023,953000
0.389404296875,954000
0.39156556129455566,955000
0.3903799057006836,956000
0.39008617401123047,957000
0.3929727077484131,958000
0.3913424015045166,959000
0.39466214179992676,960000
0.39211153984069824,961000
0.39849352836608887,962000
0.4043879508972168,963000
0.3934667110443115,964000
0.4010779857635498,965000
0.39523863792419434,966000
0.4004325866699219,967000
0.40935754776000977,968000
0.42693519592285156,969000
0.3966808319091797,970000
0.3959839344024658,971000
0.3965911865234375,972000
0.40126967430114746,973000
0.449146032333374,974000
0.4140498638153076,975000
0.46530771255493164,976000
0.4197821617126465,977000
0.4076671600341797,978000
0.40032219886779785,979000
0.4455125331878662,980000
0.39975905418395996,981000
0.4017679691314697,982000
0.4471895694732666,983000
0.4015026092529297,984000
0.4093973636627197,985000
0.4018669128417969,986000
0.49166345596313477,987000
0.4779341220855713,988000
0.4229118824005127,989000
0.48961830139160156,990000
0.4558444023132324,991000
0.4059944152832031,992000
0.40378475189208984,993000
0.40564441680908203,994000
0.41060686111450195,995000
0.4101836681365967,996000
0.4714939594268799,997000
0.40790867805480957,998000
0.41056156158447266,999000
